Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,332,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663265930.580	,325.640,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.89,21310715,6.784,0.021,3.14,0.01,321.197,0.995,112.184,0.347,0.0,0.000
0,4294967295,333,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663266256.240	,4.860,0.110000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.827,37889,0.017,0.004,2.76,0.721,0.947,0.247,0.315,0.082,0.0,0.000
0,4294967295,334,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663266261.120	,326.440,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.419,21411663,6.784,0.021,3.006,0.009,322.887,0.995,110.01,0.339,0.0,0.000
0,4294967295,335,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663266587.600	,4.900,0.060000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.752,37145,0.017,0.005,2.792,0.744,0.785,0.209,0.383,0.102,0.0,0.000
0,4294967295,336,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663266592.520	,325.840,0.100000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.41,21345091,6.784,0.021,2.897,0.009,321.965,0.996,109.931,0.34,0.0,0.000
0,4294967295,337,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663266918.400	,4.780,0.160000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.799,37611,0.017,0.004,2.809,0.739,0.833,0.219,0.362,0.095,0.0,0.000
0,4294967295,338,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663266923.200	,326.400,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.977,21382450,6.784,0.021,3.012,0.009,322.424,0.995,112.115,0.346,0.0,0.000
0,4294967295,339,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663267249.620	,4.880,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,38018,0.017,0.004,2.717,0.708,0.948,0.247,0.368,0.096,0.0,0.000
0,4294967295,340,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663267254.520	,325.820,0.120000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.524,21352608,6.784,0.021,2.938,0.009,322.051,0.995,109.83,0.339,0.0,0.000
0,4294967295,341,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663267580.380	,4.800,0.180000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,37521,0.017,0.004,2.708,0.714,0.895,0.236,0.384,0.101,0.0,0.000
0,4294967295,342,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663267585.200	,325.720,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.014,21318929,6.784,0.021,3.094,0.01,321.355,0.995,110.913,0.343,0.0,0.000
0,4294967295,343,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663267910.940	,4.780,0.030000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.825,37863,0.017,0.004,2.79,0.729,0.864,0.226,0.36,0.094,0.0,0.000
0,4294967295,344,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663267915.740	,325.860,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.652,21361060,6.784,0.021,3.003,0.009,322.091,0.995,109.747,0.339,0.0,0.000
0,4294967295,345,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663268241.620	,4.780,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,38413,0.017,0.004,2.815,0.725,0.902,0.233,0.364,0.094,0.0,0.000
0,4294967295,346,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663268246.420	,326.900,0.220000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.317,21404937,6.784,0.021,3.126,0.01,322.614,0.995,110.225,0.34,0.0,0.000
0,4294967295,347,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663268573.340	,5.300,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.941,39011,0.017,0.004,2.775,0.704,1.022,0.259,0.338,0.086,0.0,0.000
0,4294967295,348,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663268578.660	,325.760,0.200000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.756,21367871,6.784,0.021,2.989,0.009,322.226,0.995,112.28,0.347,0.0,0.000
0,4294967295,349,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663268904.440	,4.880,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864,38257,0.017,0.004,2.755,0.713,0.944,0.244,0.368,0.095,0.0,0.000
0,4294967295,350,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663268909.340	,324.920,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.094,21324232,6.784,0.021,3.14,0.01,321.417,0.995,107.972,0.334,0.0,0.000
0,4294967295,351,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663269234.280	,5.020,0.080000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808,37695,0.017,0.004,2.838,0.745,0.812,0.213,0.384,0.101,0.0,0.000
0,4294967295,352,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663269239.320	,327.140,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.481,21415773,6.784,0.021,3.552,0.011,322.34,0.993,111.263,0.343,0.0,0.000
0,4294967295,353,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663269566.480	,4.980,0.110000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.914,38746,0.017,0.004,2.837,0.725,0.887,0.227,0.386,0.099,0.0,0.000
0,4294967295,354,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663269571.480	,327.160,0.020000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.48,21415657,6.784,0.021,3.062,0.009,322.813,0.995,111.922,0.345,0.0,0.000
0,4294967295,355,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663269898.660	,4.800,0.090000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.756,37180,0.017,0.005,2.789,0.743,0.814,0.217,0.345,0.092,0.0,0.000
0,4294967295,356,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663269903.480	,325.960,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.598,21357439,6.784,0.021,2.978,0.009,322.089,0.995,109.971,0.34,0.0,0.000
0,4294967295,357,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663270229.460	,4.900,0.040000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,37621,0.017,0.004,2.792,0.735,0.878,0.231,0.331,0.087,0.0,0.000
0,4294967295,358,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663270234.400	,325.300,0.100000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08,21323289,6.784,0.021,3.034,0.009,321.46,0.995,110.725,0.343,0.0,0.000
0,4294967295,359,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663270559.720	,4.920,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.886,38474,0.017,0.004,2.765,0.711,0.897,0.231,0.421,0.108,0.0,0.000
0,4294967295,360,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663270564.660	,325.360,0.080000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.257,21334983,6.784,0.021,3.075,0.01,321.637,0.995,109.503,0.339,0.0,0.000
0,4294967295,361,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663270890.040	,5.140,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992,39521,0.017,0.004,2.954,0.74,0.847,0.212,0.39,0.098,0.0,0.000
0,4294967295,362,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663270895.200	,326.160,0.110000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.613,21358440,6.784,0.021,3.1,0.01,321.984,0.995,110.197,0.341,0.0,0.000
0,4294967295,363,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663271221.380	,4.900,0.090000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821,37830,0.017,0.004,2.716,0.711,0.929,0.243,0.372,0.097,0.0,0.000
0,4294967295,364,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663271226.300	,326.000,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.569,21355533,6.784,0.021,2.972,0.009,322.085,0.995,110.783,0.342,0.0,0.000
0,4294967295,365,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663271552.320	,4.980,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.906,38673,0.017,0.004,2.786,0.713,0.934,0.239,0.415,0.106,0.0,0.000
0,4294967295,366,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663271557.320	,325.720,0.020000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.497,21350784,6.784,0.021,3.223,0.01,321.752,0.995,109.65,0.339,0.0,0.000
0,4294967295,367,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663271883.060	,4.940,0.030000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842,38032,0.017,0.004,2.741,0.714,0.973,0.253,0.336,0.088,0.0,0.000
0,4294967295,368,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663271888.020	,325.420,0.060000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.643,21360458,6.784,0.021,3.061,0.009,322.025,0.995,110.321,0.341,0.0,0.000
0,4294967295,369,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663272213.460	,4.860,0.080000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.741,37033,0.017,0.005,2.734,0.731,0.844,0.226,0.36,0.096,0.0,0.000
0,4294967295,370,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663272218.360	,326.120,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.948,21380541,6.784,0.021,3.011,0.009,322.428,0.995,110.277,0.34,0.0,0.000
0,4294967295,371,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663272544.500	,5.300,0.130000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857,38184,0.017,0.004,2.788,0.723,0.936,0.243,0.331,0.086,0.0,0.000
0,4294967295,372,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663272549.820	,324.920,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.006,21318425,6.784,0.021,3.062,0.009,321.438,0.995,110.256,0.341,0.0,0.000
0,4294967295,373,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663272874.760	,4.820,0.080000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811,37732,0.017,0.004,2.79,0.732,0.863,0.226,0.354,0.093,0.0,0.000
0,4294967295,374,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663272879.600	,326.360,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.311,21404499,6.784,0.021,2.917,0.009,322.874,0.996,111.465,0.344,0.0,0.000
0,4294967295,375,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663273205.980	,5.240,0.140000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,39265,0.017,0.004,2.946,0.743,0.81,0.204,0.413,0.104,0.0,0.000
0,4294967295,376,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663273211.240	,325.360,0.010000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.177,21329653,6.784,0.021,3.18,0.01,321.461,0.995,109.938,0.34,0.0,0.000
0,4294967295,377,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663273536.620	,4.780,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.809,37705,0.017,0.004,2.811,0.738,0.842,0.221,0.358,0.094,0.0,0.000
0,4294967295,378,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663273541.420	,325.800,0.220000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.936,21379807,6.784,0.021,3.165,0.01,322.223,0.995,110.34,0.341,0.0,0.000
0,4294967295,379,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663273867.240	,4.800,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856,38171,0.017,0.004,2.82,0.731,0.863,0.224,0.389,0.101,0.0,0.000
0,4294967295,380,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663273872.060	,325.640,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.217,21332351,6.784,0.021,3.505,0.011,321.169,0.994,109.843,0.34,0.0,0.000
0,4294967295,381,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663274197.720	,4.760,0.110000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858,38193,0.017,0.004,2.806,0.727,0.855,0.222,0.391,0.101,0.0,0.000
0,4294967295,382,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663274202.500	,326.000,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.785,21369830,6.784,0.021,3.116,0.01,322.117,0.995,110.766,0.342,0.0,0.000
0,4294967295,383,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663274528.520	,5.400,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045,40046,0.017,0.004,2.795,0.691,1.118,0.276,0.337,0.083,0.0,0.000
0,4294967295,384,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663274533.940	,326.240,0.100000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.034,21386211,6.784,0.021,3.077,0.009,322.401,0.995,108.949,0.336,0.0,0.000
0,4294967295,385,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663274860.200	,4.800,0.010000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.781,37427,0.017,0.004,2.743,0.726,0.885,0.234,0.354,0.094,0.0,0.000
0,4294967295,386,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663274865.020	,326.060,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.733,21366353,6.784,0.021,3.024,0.009,322.131,0.995,111.174,0.343,0.0,0.000
0,4294967295,387,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663275191.100	,4.780,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808,37702,0.017,0.004,2.77,0.727,0.851,0.223,0.382,0.1,0.0,0.000
0,4294967295,388,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663275195.900	,325.600,0.220000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.722,21365682,6.784,0.021,3.099,0.01,322.054,0.995,110.856,0.342,0.0,0.000
0,4294967295,389,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663275521.520	,4.860,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805,37665,0.017,0.004,2.792,0.734,0.849,0.223,0.367,0.096,0.0,0.000
0,4294967295,390,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663275526.400	,326.080,0.140000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.978,21382565,6.784,0.021,3.055,0.009,322.371,0.995,111.463,0.344,0.0,0.000
0,4294967295,391,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336663275852.500	,5.040,0.000000,6,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.754,37165,0.017,0.005,2.775,0.739,0.803,0.214,0.376,0.1,0.0,0.000
0,4294967295,392,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336663275857.560	,326.780,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.362,21407901,6.784,0.021,3.035,0.009,322.812,0.995,110.226,0.34,0.0,0.000
