Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,30,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336738513183.880	,328.140,0.110000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.591,21422976,6.784,0.021,3.006,0.009,323.015,0.995,110.592,0.341,0.0,0.000
0,4294967295,31,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336738513512.040	,8.180,0.000000,2,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,24155,0.017,0.002,3.242,0.443,2.474,0.338,1.21,0.165,0.188,0.000
0,4294967295,32,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336738513520.240	,328.480,0.070000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.101,21456646,6.784,0.021,2.946,0.009,323.612,0.995,111.255,0.342,0.0,0.000
0,4294967295,33,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336738513848.740	,8.400,0.020000,2,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.133,23538,0.017,0.002,3.146,0.441,2.282,0.32,1.074,0.151,0.188,0.000
0,4294967295,34,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336738513857.180	,327.540,0.100000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.333,21405976,6.784,0.021,3.062,0.009,322.653,0.995,110.631,0.341,0.0,0.000
0,4294967295,35,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336738514184.760	,8.100,0.000000,2,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.207,23783,0.017,0.002,3.141,0.436,2.118,0.294,1.154,0.16,0.186,0.000
0,4294967295,36,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336738514192.880	,326.140,0.150000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.198,21331094,6.784,0.021,3.029,0.009,321.596,0.995,107.226,0.332,0.0,0.000
0,4294967295,37,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336738514519.060	,8.020,0.000000,2,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086,23384,0.017,0.002,3.088,0.436,2.328,0.329,1.086,0.153,0.192,0.000
0,4294967295,38,47,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1785336738514527.100	,326.700,0.000000,40,0,NO,"""4096,4096;4096,4096""",FLOAT;FLOAT,ND;ND,"""4096,4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.342,21406565,6.784,0.021,3.183,0.01,322.605,0.995,110.059,0.339,0.0,0.000
0,4294967295,39,47,Concat,Concat,dynamic,AI_VECTOR_CORE,1785336738514853.840	,8.260,0.050000,2,0,NO,"""2,40000;1,40000""",FLOAT16;FLOAT16,ND;ND,"""3,40000""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286,24045,0.017,0.002,3.113,0.427,2.362,0.324,1.188,0.163,0.197,0.000
